name,state,city,address,lattitude,longitude,type,ac_slow_price,ac_fast_price,dc_slow_price,dc_fast_price
Park Square Mall,Maharashtra,bengaluru,"UB1 Parking.40, ITPB Main Road, International Tech Park, Whitefield Main Rd, Pattandur Agrahara, Whitefield, Bengaluru, Karnataka 560066",12.9872999191284,77.7363967895508,6.0,7.102723900291462,11.236514116429078,16.031424785805292,18.975443121414113
GT World Mall,Maharashtra,bengaluru,"Magadi Main Rd, next to Prasanna Theatre, Cholourpalya, Bengaluru, Karnataka 560023",12.9739999771118,77.551399230957,6.0,8.350220812225698,10.972948088225367,15.384049775602326,22.71224582963854
Orion Mall,Maharashtra,bengaluru,"Dr Rajkumar Road, Rajajinagar,",13.011065,77.554534,6.0,9.090734832941283,12.340775798616427,16.032609524942778,18.70943240213896
Phoenix Market City,Maharashtra,pune,"S No 207, Viman Nagar Road, Phoenix Road, Viman Nagar, Pune, Maharashtra",18.5619189099244,73.9166807269854,6.0,9.702221487026796,11.453876810919677,17.99097349406596,19.53704567686383
Phoenix Market City,Odisha,bengaluru,"Whitefield Main Road, Mahadevpura, Bengaluru, Karnataka 560048",12.9970998764038,77.6962966918945,6.0,8.092695848214447,14.720507399310822,16.58439303312482,21.79034690828213
Patel's Inn,Odisha,bengaluru,"No 1, 15th Cross, 2nd Block, Govindaraj Garden, R.T Nagar, ",13.0209071,77.5979841,6.0,7.1661046533194135,13.175221264312714,16.090302220904658,20.108700305693603
Coco Jaunt 1728 - Anna Nagar,Pondicherry,chennai," t-2, 4th Main Rd, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040",13.0902004241943,80.2174987792969,6.0,8.88873022334322,13.609516483499537,15.048626097680392,23.15366319310828
Infinitea,Punjab,bengaluru,"6,ESI Hospital Road HAL 2nd Stage, 100 feet road, Indiranagar, Doopanahalli, Bengaluru, Karnataka",12.9689998626709,77.6361999511719,6.0,7.782667576366386,14.658484074518547,15.544806894400764,21.18474668318152
The Only Place,Punjab,bengaluru,"Siddam Setty Complex, Museum Rd, Next To, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001",12.9730997085571,77.6033020019531,6.0,7.529125945351773,14.455752239459194,16.5686803618541,23.166035617772994
Fab Cafe,Rajasthan,bengaluru,"915, Kenchena Halli Rd, Remco Bhel Layout, Kenchenhalli, RR Nagar,560098",12.934100151062,77.5171966552734,6.0,9.6965519935736,11.095196673623908,15.588270142648664,21.588927311825486
The Moonshine Project restaurant Jubilee Hills,Rajasthan,hyderabad,"385, Road Number 82, Film Nagar, Jubilee Hills, ",17.4141998291016,78.4076995849609,6.0,7.6197858829058145,10.089183156053538,17.99306987640847,20.748094986695694
Almond House Banjara Hills,TamilNadu,hyderabad,"8-2-350/3/1, Next to Meena Bazar, Rd Number 3, Panchavati Society Colony, AK Enclave, Green Valley, Banjara Hills, Hyderabad, Telangana ",17.4270191,78.4434192,6.0,7.702720277204597,12.733831042651413,17.55779967916636,23.577833512196143
Go Native,TamilNadu,bengaluru,"#64, 10th Main Rd, 4th Block, 5th Block, Jayanagar, Bengaluru, Karnataka 560041",12.922504,77.58476,6.0,9.669172985365588,10.1509465606722,17.63882686734261,18.237970938147487
TORQ92,TamilNadu,bengaluru,"15, 5th Cross Road, Shantivana, Next to Sterling Park Apts, Kodigehalli Main Road, Sahakara Nagar, Bengaluru",13.057629,77.5871507,6.0,8.00391105329301,12.764530178168705,17.367693193379214,21.429344688567884
AtherSpace Indiranagar,TamilNadu,bengaluru,"53, - 3rd main, 100th Feet Road, Defence Colony, Indira Nagar",12.9756002426147,77.6411972045898,6.0,9.961525486695344,12.460734245573033,17.868236149781488,21.254654527706045
Royal Airavatha,Telangana,bengaluru," #749/1, Near R V Engineering College",12.9223003387451,77.4954986572266,6.0,7.99542812362336,11.37280341941776,15.780341736761674,18.73777356988121
Kriyates - Thoraipakkam,Telangana,chennai,"No.361,Omr Escapade, Mada Koil Street, Okkiam, Thoraipakkam, Vivekananda Nagar, Thoraipakkam, Chennai, Tamil Nadu 600097",12.924971,80.233677,6.0,7.892243414623926,14.47006578098038,15.687712031224113,18.44894887331781
Phoenix Market City - Velachery,Telangana,chennai,"142, Velachery Rd Indira Gandhi Nagar, Velachery Chennai, Tamil Nadu 600042",12.9914084,80.2143054,6.0,9.099189217956006,11.54810087869364,15.99488995397588,21.19650474190215
Forum Vijaya Mall - Vadapalani,Telangana,chennai," B1 Basement, No. 183, Arcot Road, NSK Salai, Vadapalani, Chennai, Tamil Nadu 600026",13.049952,80.209499,6.0,8.681584098455195,12.42090769409795,15.204700940040752,23.550440600575374
Ampa Skywalk,Telangana,chennai,"No:1, Nelson Manickam Road, 627, Poonamalee High Road, Aminjikara",13.0734394,80.2214957,6.0,7.334408065210721,12.966549397289413,17.370730370413295,19.7429068162166
AtWorks - Guindy,Uttarakhand,chennai,"39, North Parade Road, Chakrapani Colony, St Thomas Mount, Chennai, Tamil Nadu ",13.0060668,80.1999835,6.0,7.216617954727007,12.07353340217393,15.175584332875044,19.658490383067825
Cafe Azzure,Uttrakhand,bengaluru,"No 315, CMR Road, 3rd Block, HRBR Layout, Kalyan Nagar,",13.023563,77.635275,6.0,8.21509567817432,13.178216365562385,17.844859793858376,21.891939516986607
Almond House Kukatpally,WestBengal,hyderabad,"490, JNTU - Hitech City Road, K P H B Phase 3, Kukatpally, Hyderabad, Telangana",17.485859,78.39042,6.0,8.845687572058525,11.966147717587427,16.035617020483016,18.631152772023967
Sarath City Capital Mall,Harayana,hyderabad,"Capital Mall, GF-070 & 071, Sarath City, Gachibowli - Miyapur Rd, Forest Dept Colony, Kondapur, Hyderabad, Telangana ",17.456842,78.364575,6.0,9.310247186243394,11.4669186528832,17.76826201132586,21.723872915758957
Atherspace Chennai,Chandigarh,chennai,"No.153, Wallace Garden 2nd St, Thousand Lights West, Nungambakkam, Chennai, Tamil Nadu 600006",13.060965,80.248509,6.0,7.3333885095926155,10.329588224662395,16.460254779841023,21.704563246726938
Athergrid CP,Haryana,delhi,"A 221 road no 6, D Block, Connaught Place, New Delhi, 110037",28.633714,77.221904,6.0,7.065960558852085,10.1683362002069,17.652430545624533,18.957469438952486
The Bangalore Bakery,Maharashtra,bengaluru,"No 30, Ground Floor, 1st Cross Road, Malleshwaram, ",12.9941754,77.57121,6.0,9.643032773324938,13.608005907159294,15.502958409064231,21.170232084682148
Almond House SD Road,Delhi,hyderabad,"9-1-109/1B, Regimental Bazaar, Shivaji Nagar,",17.441011,78.503158,6.0,7.667820177001451,11.727348712990919,16.157091256883337,20.432616937264857
Chai Kahani - Sainikpuri,Hyderabadu00a0,hyderabad,"colony, 1st Cross Vayupuri, Verka Residency, Vayupuri, Sainikpuri",17.486819,78.5431269,6.0,8.96486322760858,12.193863429511715,16.54239819503598,20.75247024793573
"Swiss Castle, Vidyanagar",Punjab,hyderabad,"2-1-565/F/4, Nallakunta Main Rd, Vidya Nagar, Adikmet, Hyderabad",17.400595,78.508078,6.0,7.731391732302328,14.849836748586267,16.166640673177692,20.966059539415596
Bliss Bakery & Cafe,Delhi,pune,"Narayan Tower, near, Narayan Annaji Shinde Rd, Salunkhe Vihar Society, Kondhwa, Pune, Maharashtra ",18.4788385,73.9013856,6.0,8.982079938884977,12.625231555567803,15.936429636713171,19.599667713455787
Flip Side,Delhi,hyderabad,"ISB Rd, Financial District, Nanakramguda, Hyderabad, Telangana",17.4139784,78.3275492,6.0,7.775940248591121,11.99966010795012,16.240879204227966,19.561783502453476
Taj Mahal Hotel,TamilNadu,hyderabad,"5-9-502, Gun Foundry Street Number 1, Gun Foundry, Abids",17.3916834,78.4766724,6.0,7.902082928378187,14.232170384514536,16.437957290397424,19.075518690936295
Sai Menaka Commercial Complex,TamilNadu,bengaluru,"1599/01, BB Main Road, Nehru Nagar, Next to Old Postoffice, Old Town, Yelahanka",13.098157,77.59673,6.0,8.16559890623682,11.439447049431942,15.793726970786679,22.866483769879746
IDC Kitchen,Gujarat,bengaluru,"No 67, 80 Feet Road, KGEHBS Layout, Devasandra, RMV 2nd Stage, Armane Nagar,",13.028052,77.572997,6.0,8.111366772262214,12.796552258592085,16.47057695621006,19.49931171146743
Kalinga Veg Gourmet Kitchen,Kerala,pune,"1st - 3rd Floor, House of Nosh, CTS 1365, Gulawani Maharaj Road, Swaroop Society, Vakil Nagar, Erandwane, Pune, Maharashtra ",18.5050103,73.8316238,6.0,7.69132250266716,11.991565301617001,16.907910178839007,22.989860294399968
CopaCabana,Maharashtra,pune,"Near, Aundh-Wakad Road, Jagtap Dairy Rd, Vishal Nagar, Pune, Maharashtra 411027",18.5887678,73.7825231,6.0,8.373553406841337,13.893882905501364,15.637565227579845,23.431252438260486
TamTree,AndhraPradesh,pune,"Shop No.5, Pragati Bhavan, Behind Natural Ice Cream shop, Ghole Rd, near Bal Gandharva Chowk, Shivajinagar, Pune, Maharashtra ",18.5231567,73.8476929,6.0,9.087781550005381,14.770790835332452,16.648933014214848,23.541131590445282
KB's Woodlands,TamiNadu,pune,"B J Road Railway Station, Sadhu Vaswani Rd, near Pune, Maharashtra,Sadhu Vaswani Chowk",18.525182,73.8758609,6.0,8.076723676464281,14.754373899473345,15.448064216618635,19.350207043915105
"Sangeetha Mobiles, Chandra Layout",TamilNadu,bengaluru,"Shop #89/A, G Floor, 9th Cross Rd, Chandra Layout",12.9607,77.529186,6.0,8.75081430245911,12.883146454273282,15.94033591069195,19.986235106905035
SPR CHENNAI FOOD COURT,Karnataka,chennai,"OLD NO: 76 , NEW NO: 112, VANAGARAM, Poonamallee High Rd, Chennai, Tamil Nadu 600095",13.0610823,80.1519339,6.0,7.3666438685860545,14.215710675795256,17.139864204155597,19.507819700020715
VMR Squares,Goa,chennai,"No. 5 & 6 Next to Tollgate, 200 Feet Radial Rd, Oggiyamduraipakkam, Tamil Nadu",12.9500859,80.2365626,6.0,9.522193741085804,12.907503359654674,16.38008854162786,23.57207618610215
"Chai Kings, Porur",Gujarat,chennai,"No - 1/128 Ground Floor, Truck Road Iyyappanthangal, Porur",13.0370409,80.1398795,6.0,9.8543146047667,10.080481026721904,16.115776922538256,19.445791511706574
Ather Space Hyderabad,Jharkhand,hyderabad,"Plot no. 1 & 2, Survey No - 64P, Rohini Layout Opp Shilparamam, Hitech City, Madhapur",17.452666,78.380343,6.0,9.740984167940546,14.368981335997585,15.825245399321082,22.953032944969046
M's Street,Delhi,chennai,"N0, 396/1, Mambakkam - Medavakkam Main Rd, Munusamy Nagar, Vimala Nagar, Medavakkam",12.9149592,80.1920666,6.0,8.144791847015298,10.68893761604185,16.420071194552587,20.89530359494731
Noma Talkies,Kerala,hyderabad,"3-4-99, Nacharam - Mallapur Rd, May Flower Hights, Vivekananda Nagar, Mallapur, Secunderabad, Telangana",17.447469,78.57175,6.0,7.097500211258021,11.949774856793299,15.345314023105985,20.578533633431086
Regenta Central Antarim,WestBengal,ahmedabad,"Between Girish Coldrink and Xaviers Corner, Chimanlal Girdharlal Rd, Navrangpura, Ahmedabad, Gujarat ",23.0331669,72.5568133,6.0,8.701234613896895,14.075499163593356,16.70880577918211,18.87126252163969
"French toast, Panampilly Nagar",WestBengal,kochi,"8th Cross, Street B, Ambikapuram Rd, Panampilly Nagar, Ernakulam, Kerala",9.960854,76.2939207,6.0,9.181723263100407,10.768087151680614,17.37740955612937,19.76924252881574
"French Toast, Kacheripady",Bihar,kochi,"Chittoor Rd, near Westend Eye Hospital, Kacheripady, Kochi, Kerala ",9.9878416,76.2827333,6.0,8.99837151574559,11.504091507925057,17.835137338182317,21.155851726167597
Centre square mall,Tamil Nadu,kochi,"40/6972, Mahatma Gandhi Rd, Rajaji Junction, Kochi, Kerala ",9.9779338,76.2808706,6.0,9.69034778445035,14.133295481459776,16.608966429878933,23.46031743581559
The Food Drama,Tamil Nadu,ahmedabad,"Besides Geetanjali Party Plot, near sterling cancer hospital Sindhu bhawan road Bodakdev, Ahmedabad, Bodakdev, West, Thaltej, Ahmedabad, Gujarat",23.044056,72.5099616,6.0,9.804090157341896,10.772729731592838,17.680609942076586,20.952658906460993
Tea Post - The Desi Cafe,Tamil Nadu,ahmedabad,"Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat",23.04574,72.483755,6.0,9.195797254575131,13.948036418108558,16.051510940291287,18.270885462726437
Smarttron Automations,Tamil Nadu,bengaluru,"4th Floor, 1031, 24th Main Rd, 1st Sector, HSR Layout, Bengaluru",12.917819,77.64921,6.0,9.91050726025341,12.132418394324718,16.644810043941746,23.437084834201066
Blue Tokai Coffee,Tamil Nadu,mumbai,"Unit 20-22, Laxmi Woollen Mill, Opposite Blue Loft, Dr E Moses Marg, Off, Shakti Mills Ln, Mahalakshmi, Mumbai",18.989356,72.825234,6.0,8.344081986010796,11.030260538445447,15.815247080265403,23.08096289344381
VR Chennai,Tamil Nadu,chennai,"Jawaharlal Nehru Rd, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu ",13.0805465,80.197132,6.0,9.172250907463763,14.476315656796256,15.240455583000246,22.771271669155748
DSL Virtue Mall,Karnataka,hyderabad,"Near Rajiv Gandhi International Cricket Stadium, Survey Colony, Industrial Development Area, Uppal, Hyderabad, Telangana ",17.3998101,78.5551167,6.0,9.561894795527085,10.68988231895779,16.09118418482169,22.75806184408674
Jogo Infinite,Karnataka,kochi,"Louis Line, 3869a, Pandit Karuppan Rd, Perumanoor",9.9447031,76.2925099,6.0,9.798956660840274,10.760437276264476,15.691442252889278,20.58982628184873
Sixth Avenue Cafe,Karnataka,calicut,"Ground Floor Baby Arcade, PT Usha Rd, near GatewayHotel, Kozhikode, Kerala ",11.2582475,75.7747771,6.0,7.721513928854137,10.585385052745481,17.932637478950227,21.10260336317488
Dr. Cafe,Tamil Nadu,calicut,"Kozhikode - Mavoor - Areacode Rd, Near Hindustan Petroleum, Velliparamba, Kozhikode, Kerala ",11.2698057,75.8436455,6.0,8.490543192194568,14.664033351582876,17.597732929180935,20.183772621450533
Cafe Kathaa,Tamil Nadu,pune,"Unnamed Road, Fergusson college campus Rd, Shivajinagar, Pune, Maharashtra 411004",18.5207781331765,73.8405353264273,6.0,9.058064771829624,10.413019245567305,15.070134807346738,19.87106221511539
"Kumaran Silks, T Nagar",Rajasthan,chennai,"12, Nageswaran Road, Parthasarathi Puram, T. Nagar",13.0406526,80.232646,6.0,9.695890020142524,11.896366592680469,15.514579893965026,21.295884714287496
Subway Aundh,Bihar,pune,"1 Samar Paradise, DP Rd, Aundh, Pune, Maharashtra 411007",18.5604818759678,73.8050409881093,6.0,9.523643802677753,10.768527962178037,15.160649313417705,23.24644514871614
"Chai Kings, Sai baba colony",Karnataka,coimbatore,"No. 546 and 567, NSR Rd, Saibaba Colony, Tamil Nadu ",11.0268889,76.9485693,6.0,8.011130621796626,13.762136921633905,16.127402388604573,21.40817533643221
Adani Shantigram,Tamil Nadu,ahmedabad,"Adani Shantigram, Gujarat 382421",23.1606011,72.5427391,6.0,9.916678158024865,10.184971483676305,15.154549217218882,19.504141037485645
Mugs And Brews - Cafu00e9 Restaurant,Tamil Nadu,coimbatore,"23A Thudiyalur Road Sivasakthi Nagar, Saravanampatti",11.0809942,76.9911489,6.0,8.088365589535593,13.81840439051537,17.53402782041224,22.565701175547783
"1944 The Hocco Kitchen, Vaishnodevi ",Uttar Pradesh,ahmedabad,"Vaishnodevi Cir, Ahmedabad, Gujarat ",23.1347369,72.541765,6.0,8.548699776974102,12.45230267556255,17.898067693876442,23.921316112889713
Benjamin Bangalee,Maharashtra,kolkata,"P/122, James Long Sarani, Majhipara, Kolkata, West Bengal ",22.4668437,88.3111551,6.0,8.27069885703186,12.406243165351452,17.44305062156475,18.623953821467474
Richy Rich - Race course,Tamil Nadu,coimbatore,"Race Course Rd, Near Park, Race Course, Coimbatore, Tamil Nadu ",10.9984009,76.9765316,6.0,8.648483898380256,10.298390551644587,17.99406011908846,22.14141816611952
Suba International,West Bengal,mumbai,"Plot No. 211, Chakala, Sahar Rd, Opposite Cigarette Factory, Andheri East, Mumbai, Maharashtra",19.106207,72.860261,6.0,9.078843361643662,10.662556890044135,17.711241902994583,22.07953610912942
MCGM Parking || Runwal Anthurium,West Bengal,mumbai,"Runwal Anthurium Rd, opposite Veena Nagar, Vardhman Nagar, Mulund West",19.1806661685396,72.9468472363647,6.0,9.845577551646187,11.811916530791063,15.788350492992853,22.568689356694257
DLF Chennai,West Bengal,chennai,"Mount Poonamallee Rd, Manapakkam",13.0223,80.1749,6.0,9.631254719716258,11.7202521757613,17.171537343389442,20.92270811876142
Kabra Metro One,West Bengal,mumbai,"14, JP Rd, Aram Nagar, Seven Bunglow, Andheri West",19.1303012111998,72.8222972342668,6.0,7.781085448644136,10.4195591269085,15.927983689729244,22.695642092626755
Lumber Jack,Haryana,pune,"TechKaTech Innovation Hub, Karve road, Opp to Vandevi Temple, above Hotel Marathi Bana, Mavale Basti, Hingne Budrukh, Karve Nagar, Pune, Maharashtra ,Karve Nagar",18.4931152837874,73.8154865931648,6.0,8.2824180339342,14.722603297776152,17.94165052963566,19.850254992168306
AtherSpace Pune,Haryana,pune,"805, Bhandarkar Rd, Below Kung Apartments, Deccan Gymkhana, Pune, Maharashtra ",18.5186726,73.8302965,6.0,7.266436312325837,13.74885055869191,17.79875531259895,23.497795338331912
OMAXE Gurgaon Mall,Rajasthan,gurugram,"71, Shanti St, Block S, Uppal Southend, Sector 49, Gurugram, Haryana ",28.4109579,77.042484,6.0,8.509279009170683,11.255867562711112,15.984872932156508,20.781385769583117
MCGM Parking || Club Aquaria,Uttar Pradesh,mumbai,"Devidas Lane, Shanti Ashram Borivali West, Near St.Lawrence High School, Mumbai, Maharashtra ,Borivali",19.2402364,72.8481819,6.0,8.602312192909272,13.31231366741341,15.851115112750728,20.221251519134444
Focus Mall,Maharashtra,calicut,"Rajaji Road, Calicut-  Kerala, India",11.2586377,75.7857046,6.0,9.446686297869018,12.700244078538592,16.939025512207866,18.982874977533857
GM Cycle Parking Stand (Opp to sevai maiyyam),Rajasthan,chennai,"No 43/G, Station Road, Thirumalairajapuram, Avadi, Chennai, Tamil Nadu ",13.117155,80.09997,6.0,8.996008660590402,12.99823949652227,16.38628563739098,19.473145682016256
"Grand Mall, Kochi",Maharashtra,kochi,"Panvel - Kochi - Kanyakumari Hwy, Toll Junction, Edappally, Kochi, Kerala ",10.0244123,76.3089558,6.0,7.750701353945239,14.298446619793342,17.19328852726726,20.073351423891914
Hotel House Inn,Maharashtra,noida,"BS-100, Basai, Sector 70, Noida, Uttar Pradesh ",28.5952291,77.3822213,6.0,7.909708026863258,12.128740017534588,16.18625528918921,18.830208880955244
Kotak Mahindra Bank,Jammu,indore,"580, Mahatma Gandhi Rd, near Indraprastha Tower, Infront of, Race Course Road, Indore, Madhya Pradesh ",22.7229189,75.8793613,6.0,9.730271702585089,12.569870762907609,15.328203806550976,20.972061229454816
Dosa Magic,Maharashtra,indore,"147 B, Moon Palace Colony, Near Annapurna Police Station, Annapurna Road, Indore",22.6959754,75.8422103,6.0,7.106813855533413,13.780332446266547,15.460145101363416,21.105328940966192
The blue roof Cafe,Telangana,indore,"236, Bhawarkua Main Rd, near Anand Super 100, Indrapuri Colony, Bhanwar Kuwa, Indore, Madhya Pradesh ",22.689781,75.866902,6.0,7.532348370034192,14.446144401110871,16.9953323370289,20.204752917181096
Oyo Townhouse 118,Delhi,delhi,"20, Gagan Vihar, Krishna Nagar ",28.646011,77.296796,6.0,8.685529856838555,13.756748883444125,17.07032373608028,20.486244809035966
Oyo Townhouse 381,Delhi,delhi,"D/59, New Seemapuri Rd, Pocket E, Dilshad Colony New Simapuri, Dilshad Garden",28.68902,77.323102,6.0,8.54551012114605,14.709171566921977,16.321548003632884,22.222438677932004
